['battery_life'],6efc51fcabadd8204af3db057b1af3ca,38.8270115,-76.91253883333333,08052019-13:18:10
['battery_life'],76e35a019f7c6de9c28a724523b99647,38.885660333333334,-76.95296033333334,08052019-13:18:10
['battery_life'],b11e718edc2fb2d37023be986a90d400,38.865304,-76.97361,08052019-13:18:10
['battery_life'],0e5b99cbee590cd00deaec1a3e47325a,38.865146,-76.97387683333334,08052019-13:18:10
['battery_life'],13c4b1acd27138b6af86e9d85f140421,38.935773166666664,-76.96190216666666,08052019-13:18:10
['battery_life'],0b1137f019fb10d606907cb94b763d4f,38.87808316666667,-76.98658316666666,08052019-13:18:10
['battery_life'],2974791da5d8e37334c31a83a1018cd8,38.8753685,-76.99017866666667,08052019-13:18:10
['battery_life'],717f7c04b4ffff70f73e9c8deb930683,38.9162525,-76.98305516666667,08052019-13:18:10
['battery_life'],9c502ddfe5daf8c32ae144e743b39872,38.912856166666664,-76.9837055,08052019-13:18:10
['battery_life'],24bfea1d314c43a13204939c59302723,38.91530616666667,-76.98396983333333,08052019-13:18:10
['battery_life'],9c4467689704411be324817dfdc56c8a,38.882720666666664,-76.99009233333334,08052019-13:18:10
['battery_life'],4800b79b174cf9b382c28b1e22f54ef6,38.86339316666667,-76.99664766666666,08052019-13:18:10
['battery_life'],4a0756c9964421e978a4b92548014da5,38.90340033333333,-76.99036533333333,08052019-13:18:10
['battery_life'],4d7af35733b84b35ffe2b7360c3cc887,38.89840183333333,-76.99505233333333,08052019-13:18:10
['battery_life'],e4e7061b7728c8ac0c85280a1ebdf014,38.89838866666667,-76.99509933333333,08052019-13:18:10
['battery_life'],74f2ba8b269a82f49e9f8485959e5f70,38.87467866666667,-77.00056566666666,08052019-13:18:10
['battery_life'],b47595f8ffc8a41961349c4b3c936c8a,38.8905405,-76.9994495,08052019-13:18:10
['battery_life'],78ceb1f225c6ec63916ec6b56360c21a,38.87838983333333,-77.0018335,08052019-13:18:10
['battery_life'],d59d8d0329f09a0e07badb0a6d0ad5e5,38.95448433333333,-76.98768383333334,08052019-13:18:10
['battery_life'],8bb4281b4fc9691651f9c62238971ea0,38.881948333333334,-77.00360466666666,08052019-13:18:10
['battery_life'],fd922ebb4deb18705686d4030a052e8a,38.88975716666667,-77.00218166666667,08052019-13:18:10
['battery_life'],2140dad0bf1c94058c553f720e3665da,38.90724066666667,-77.00014966666667,08052019-13:18:10
['battery_life'],6158f62d548212b21e5345badb307fe4,38.931935,-76.99635416666666,08052019-13:18:10
['battery_life'],b1f788ec95dd44b9020dfb7802b3c529,38.883165,-77.00942733333333,08052019-13:18:10
['battery_life'],f6840e08c74c5699d2b2b81d955a0474,38.88316583333334,-77.00944666666666,08052019-13:18:10
['battery_life'],d64265056a6be702fd2474515e931d7b,38.8831955,-77.00945016666667,08052019-13:18:10
['battery_life'],9e2c79c124a3e2bd3022668cc38ffe72,38.87147916666667,-77.01185233333334,08052019-13:18:10
['battery_life'],1eca29d8479d9eba2cad786b9a58433d,38.9208355,-77.00438683333333,08052019-13:18:10
['battery_life'],3ac4809fdf72a54aa3cb403fff3186ef,38.9255015,-77.00446966666667,08052019-13:18:10
['battery_life'],91e551479375f4e696be4dca87203892,38.909304,-77.00784583333333,08052019-13:18:10
['battery_life'],a6d758013af218e15304ab5498e96819,38.902716833333336,-77.00920733333334,08052019-13:18:10
['battery_life'],d78b8818518e76f1354f85b33c85c36a,38.90960883333333,-77.00806516666667,08052019-13:18:10
['battery_life'],a2165f03bcde4af5e5f98ca0a16893fa,38.8790445,-77.01399916666666,08052019-13:18:10
['battery_life'],5b3dfb4a21f580edbd75c1cf9a610a54,38.8954355,-77.01111266666666,08052019-13:18:10
['battery_life'],bc8c771ab8e09b3dc9cc6ab64e192eea,38.89406566666667,-77.0128585,08052019-13:18:10
['battery_life'],3e6851615a5d42ba8820f12b73e6cde7,38.885989,-77.01447883333333,08052019-13:18:10
['battery_life'],ee240488bd3a48e811bb1bfc04ff366d,38.876014833333336,-77.01633616666666,08052019-13:18:10
['battery_life'],e9cec6dde16a223f917e5b20a943d2c0,38.9004555,-77.01227916666667,08052019-13:18:10
['battery_life'],a251d3e11150c3f06c23aff2cdebc63d,38.89253033333333,-77.01454633333333,08052019-13:18:10
['battery_life'],2a49ab709bb7ef39a53a068a7b70776a,38.8923225,-77.0147845,08052019-13:18:10
['battery_life'],a23064d2bdc324bbcd81c09074e1528a,38.89932,-77.0140345,08052019-13:18:10
['battery_life'],460b9068697940982da131736a8428ee,38.899234166666666,-77.014074,08052019-13:18:10
['battery_life'],f1aea583a35a608785ade0bf8011ee14,38.920729333333334,-77.0101635,08052019-13:18:10
['battery_life'],e15b92eec9cd9d030cfba2c02fb5e5fe,38.92143516666667,-77.01118966666667,08052019-13:18:10
['battery_life'],f36da59846afb948e2e577ac79935f69,38.87798316666667,-77.01980116666667,08052019-13:18:10
