['battery_life'],EWUATQY4PY7PU,38.900517,-76.982994,08052019-13:18:10
['battery_life'],X7IARNNDKZ2OL,38.902426,-77.020999,08052019-13:18:10
['battery_life'],GENDQWE24SHDL,38.897361,-76.946882,08052019-13:18:10
['battery_life'],MUVPCK3AGNOEU,38.894993,-77.036481,08052019-13:18:10
['battery_life'],67WISJNMAWSLD,38.889202,-76.990258,08052019-13:18:10
['battery_life'],WCIZHLTUXXX4A,38.888872,-77.048925,08052019-13:18:10
['battery_life'],M4JZ4D7PH3EHH,38.906478,-77.063019,08052019-13:18:10
['battery_life'],ZAWB4AYVPLCAB,38.88888,-77.020035,08052019-13:18:10
['battery_life'],YCQB4EEUWR2VD,38.88448,-77.013566,08052019-13:18:10
['battery_life'],MG5TG6UEQOSOC,38.905271,-77.057622,08052019-13:18:10
['battery_life'],2PAQ7Z3RSELU2,38.892326,-77.048782,08052019-13:18:10
['battery_life'],QKC6KRTLCQ6GQ,38.8946,-77.033728,08052019-13:18:10
['battery_life'],J5VJNPA7CK5P3,38.899012,-77.051307,08052019-13:18:10
['battery_life'],XMZKZ623IBRPI,38.88497,-77.023588,08052019-13:18:10
['battery_life'],FTE3J2G7UUC6M,38.902877,-77.039766,08052019-13:18:10
['battery_life'],PD2WWREYBV3IO,38.928999,-76.961807,08052019-13:18:10
['battery_life'],DM2NS67PH3A77,38.897236,-77.026754,08052019-13:18:10
['battery_life'],Y7AVAEZZTOD22,38.892534,-77.041586,08052019-13:18:10
['battery_life'],TYXPFVH6AU6LJ,38.9216,-77.000471,08052019-13:18:10
['battery_life'],UTEKNNZ3VI7GH,38.890355,-77.049994,08052019-13:18:10
['battery_life'],ET5OL7OZB5PZR,38.879635,-76.983252,08052019-13:18:10
['battery_life'],RFUA7FBFGOKTN,38.906824,-77.038,08052019-13:18:10
['battery_life'],R6CTVD466BYID,38.867406,-77.012427,08052019-13:18:10
['battery_life'],XDBNQJINS5WL5,38.875495,-77.0106,08052019-13:18:10
['battery_life'],ZE53SEVZLYPBR,38.893939,-77.029251,08052019-13:18:10
['battery_life'],GN7E434BIXFF7,38.867825,-77.012705,08052019-13:18:10
['battery_life'],NSWUN2J43W7AK,38.891885,-77.017525,08052019-13:18:10
['battery_life'],DGE5ODTJFOBIS,38.867654,-77.01287,08052019-13:18:10
['battery_life'],E5J7DF26TBKIX,38.88186,-77.02209,08052019-13:18:10
['battery_life'],Q2QEXDEFL2XC5,38.902783,-77.042996,08052019-13:18:10
['battery_life'],YEGR5UOYA6VVB,38.892527,-77.050101,08052019-13:18:10
['battery_life'],PYZNOIN6LPKLR,38.90012,-77.033621,08052019-13:18:10
['battery_life'],PK4FU3GYZ5X4G,38.967488,-77.008334,08052019-13:18:10
['battery_life'],BORPO7523SOYX,38.905482,-77.002744,08052019-13:18:10
['battery_life'],FWAOICY45URL6,38.961141,-77.005886,08052019-13:18:10
['battery_life'],T7HXIMKZGGWB6,38.969062,-77.03267,08052019-13:18:10
['battery_life'],UYF22H635UX4H,38.916355,-77.095625,08052019-13:18:10
['battery_life'],GPRL3D4KA7RNY,38.886418,-77.033799,08052019-13:18:10
['battery_life'],OJD5M6NDJWIPG,38.881021,-77.026964,08052019-13:18:10
['battery_life'],USRSZ7JZUXLCA,38.90639,-77.050027,08052019-13:18:10
['battery_life'],6KQEZVBN2JFAN,38.930959,-77.04743,08052019-13:18:10
['battery_life'],O72X63XDPCKGX,38.903436,-77.038776,08052019-13:18:10
['battery_life'],K5B7R3NOPUHT6,38.977946,-77.023024,08052019-13:18:10
['battery_life'],PB7UILBNWXSH7,38.887415,-77.026039,08052019-13:18:10
['battery_life'],R4VLJSLAHXATL,38.872865,-76.969527,08052019-13:18:10
['battery_life'],IF3QJ7G5I2NRR,38.898603,-77.033203,08052019-13:18:10
['battery_life'],7VKZV6SED2OKF,38.897575,-77.028553,08052019-13:18:10
['battery_life'],CKVM2H4VGDSOK,38.905155,-77.066183,08052019-13:18:10
['battery_life'],Q4PI5AMPWNCA4,38.886768,-77.032204,08052019-13:18:10
['battery_life'],YXI5XJLT47S2Q,38.890396,-77.005669,08052019-13:18:10
['battery_life'],B6SVFJXC5RS6V,38.886816,-77.019794,08052019-13:18:10
['battery_life'],LHJYYWUK2LFM4,38.987113,-77.028273,08052019-13:18:10
['battery_life'],HJM4B4QPPSBWT,38.921251,-77.012614,08052019-13:18:10
['battery_life'],YADXEJCJGY6KJ,38.893624,-77.030102,08052019-13:18:10
['battery_life'],ZERKHF4DSBYMI,38.95739,-77.027494,08052019-13:18:10
['battery_life'],5YRT5KKJZVJQ2,38.898136,-77.027956,08052019-13:18:10
['battery_life'],6QYBMZGHQVN6T,38.987106,-77.028564,08052019-13:18:10
['battery_life'],YEVDNJIGPYGGM,38.876588,-77.012109,08052019-13:18:10
['battery_life'],F4LG2PRQ3HQYN,38.947972,-77.079017,08052019-13:18:10
['battery_life'],KC3OQYU5PBV3N,38.877936,-76.988428,08052019-13:18:10
['battery_life'],ZCHIUIBN6MMPI,38.897174,-77.030959,08052019-13:18:10
['battery_life'],MF5BSIQVD4JHZ,38.887512,-77.019914,08052019-13:18:10
['battery_life'],JYXLI7OM7PUBW,38.904043,-77.063765,08052019-13:18:10
['battery_life'],XGCOYRJPM54LY,38.905184,-77.027927,08052019-13:18:10
['battery_life'],GMEAQJ6XCNLTU,38.898157,-77.015328,08052019-13:18:10
['battery_life'],7247JGIYBXVPS,38.900938,-77.03446,08052019-13:18:10
['battery_life'],34VCJCM2FDVG7,38.906822,-77.071747,08052019-13:18:10
['battery_life'],OUYWDYG5HVW7N,38.891318,-76.940631,08052019-13:18:10
['battery_life'],LO733CLUYVE2L,38.885,-77.007105,08052019-13:18:10
['battery_life'],TBOUEOMNOKRXG,38.884991,-77.023663,08052019-13:18:10
['battery_life'],3XHMXRYAEEDUP,38.893994,-77.023857,08052019-13:18:10
['battery_life'],CTZ3QJQNEYERB,38.878322,-77.009825,08052019-13:18:10
['battery_life'],HMJA5RLFYOLRC,38.898305,-77.032095,08052019-13:18:10
['battery_life'],GTHZPVKIZNGFN,38.955688,-77.017752,08052019-13:18:10
['battery_life'],SM32FKLW3L7K4,38.921211,-76.999128,08052019-13:18:10
['battery_life'],K336CW42HWY2M,38.871596,-76.967461,08052019-13:18:10
['battery_life'],UJSIAGSSKELK6,38.952964,-77.05843,08052019-13:18:10
['battery_life'],IEJUL6NL5LAP4,38.987148,-77.044413,08052019-13:18:10
['battery_life'],6KJRK77OD7W4S,38.911438,-77.087739,08052019-13:18:10
['battery_life'],KHLCGJ5UCNPTP,38.909058,-77.021168,08052019-13:18:10
['battery_life'],6IEADWHCVKUEC,38.975238,-77.017111,08052019-13:18:10
['battery_life'],S6KMM5F6JR4PC,38.902877,-77.006101,08052019-13:18:10
['battery_life'],VFPGMFXJL5UMI,38.968798,-77.019738,08052019-13:18:10
['battery_life'],U4IGELBDZ2NMM,38.880871,-77.026882,08052019-13:18:10
['battery_life'],QCMXM7EW5GUW6,38.884454,-77.013783,08052019-13:18:10
['battery_life'],MPHZ5DYKYXZDQ,38.862121,-76.971112,08052019-13:18:10
['battery_life'],DD6EHOL2KXHDS,38.892782,-77.019664,08052019-13:18:10
['battery_life'],QLJRRYYZHJHTZ,38.89745,-77.027565,08052019-13:18:10
['battery_life'],MI6DES4FN5XWN,38.88712,-77.031994,08052019-13:18:10
['battery_life'],GE4AFSO4QFOON,38.896099,-77.002096,08052019-13:18:10
['battery_life'],PO4IDUS7PMQO4,38.887822,-77.031358,08052019-13:18:10
['battery_life'],573445FKUXX74,38.939094,-77.087302,08052019-13:18:10
['battery_life'],QNWUSIBYTBL7H,38.896162,-77.015234,08052019-13:18:10
['battery_life'],XCX3HU34PXV2N,38.898116,-77.028825,08052019-13:18:10
['battery_life'],WYUS73WCRBYIY,38.927165,-77.056639,08052019-13:18:10
['battery_life'],Z2HZH6IT67MBJ,38.902116,-77.034487,08052019-13:18:10
['battery_life'],WOMRW37C4XPSI,38.904234,-77.024248,08052019-13:18:10
