b8719068-4562-41ed-9c2d-0249d518f770,38.910322,-77.043841,100,08052019-14:33:07
bfabf263-7ab3-417b-a38a-f7f124ef4f21,38.899263,-77.040057,66,08052019-14:33:07
215ac02a-8efa-4e0b-bb6b-c5dd9c84b427,38.898817,-77.022895,92,08052019-14:33:07
20f45ec1-0e4c-4c7c-80e0-a22a619b7e14,38.906206,-77.070238,93,08052019-14:33:07
c8d57199-290c-4f11-bafe-3029f9462b18,38.91307,-77.031796,50,08052019-14:33:07
0639ec93-07f4-4f59-8bd1-e3598d1d1095,38.87961016040191,-77.02415389947316,61,08052019-14:33:07
ba4af197-4515-4dbb-91e0-19df50a2f5b0,38.878652,-77.022925,100,08052019-14:33:07
837ae5d3-ba96-4ee0-8be9-8da6f0a6c08e,38.918198,-77.002019,83,08052019-14:33:07
bdbcb0fd-9408-42f8-9d80-1580decddd1f,38.922381,-77.010408,62,08052019-14:33:07
dfd3e687-c192-4551-9fdc-d5d87cdb9f64,38.917644,-77.015953,87,08052019-14:33:07
47cfd1d4-61a2-4622-b225-786cb27454f7,38.910638,-77.055873,83,08052019-14:33:07
4e196401-b33f-4e24-adc2-41da2c687402,38.923707,-77.041002,48,08052019-14:33:07
e0552d68-3ddb-4f8d-818b-32f942a7925c,38.923848637317256,-77.04114959153556,58,08052019-14:33:07
316780be-ef00-4eda-ab7a-54bb02cf1d4a,38.89527,-77.010955,68,08052019-14:33:07
5ccdbbc0-48c2-4967-a9f5-716b845571db,38.87913,-77.004923,60,08052019-14:33:07
a86d008b-63c7-4f27-8bf2-d27b5c85752b,38.886215,-77.00375,85,08052019-14:33:07
1feddaaf-0d91-43fc-9395-4f42489c6599,38.886318,-77.003666,84,08052019-14:33:07
b881cae7-fa71-4649-bb25-43e5e17bf623,38.895028803005054,-77.04646727818891,76,08052019-14:33:07
0c4c1ca8-46f5-460e-8e0e-e3c2b28c8ef0,38.892297,-77.044505,77,08052019-14:33:07
235f05da-768d-4724-a319-3d7eb12db1ed,38.902979,-77.041813,89,08052019-14:33:07
27228a74-ee51-420e-b2c7-a0ba81c2ad60,38.920815,-77.032168,98,08052019-14:33:07
f15a712f-6fca-47a0-b16b-58db45482dbc,38.899526,-76.980448,82,08052019-14:33:07
bf710611-1c6b-46e7-b0cf-26f8930b8a14,38.880258,-76.981454,67,08052019-14:33:07
e9eea51f-b25f-4078-9c4a-492aaa9febee,38.922494,-77.028708,79,08052019-14:33:07
88ec81b4-2902-4622-a3f3-e5699216a209,38.922475,-77.072822,78,08052019-14:33:07
da5e19d8-4e31-4e4e-93f7-960c75de002c,38.892268,-77.046479,49,08052019-14:33:07
37abadd5-db0d-4ace-bca5-6615e47d1a37,38.925557,-77.053096,82,08052019-14:33:07
a3bbcae0-324d-4047-8652-f21f0386ce34,38.909889,-77.032705,72,08052019-14:33:07
5c91624b-7aa3-4a9b-ae88-20f718ed958d,38.90996166666666,-77.03192833333333,96,08052019-14:33:07
34d51575-11c6-4076-93ba-3ae14218fd3f,38.904066,-77.033015,50,08052019-14:33:07
9cf14af3-6986-4ee6-957e-e77226711922,38.89841,-77.031275,100,08052019-14:33:07
039d1113-6ae4-47d4-afc2-8a30fd325632,38.91142,-77.065482,69,08052019-14:33:07
1e049241-4bc8-4c1e-b646-21f7cbd39909,38.905268,-77.061574,40,08052019-14:33:07
753bb992-278f-4048-9ac5-86b482967349,38.908422,-77.033128,79,08052019-14:33:07
c9d3a7fe-383d-4868-9e4a-badbd8d93a5f,38.909747,-77.034464,99,08052019-14:33:07
8b5957e3-2b36-4cfe-8f97-1e3f15b3c026,38.916647,-77.045691,100,08052019-14:33:07
8b8324ac-9b89-4977-b209-2b10cbbfa826,38.917867,-77.045373,94,08052019-14:33:07
0753c164-d02d-4d46-afbb-a029d0d8e049,38.915524,-77.044945,92,08052019-14:33:07
5a604b24-409b-4b2c-8455-c8b58f8b9627,38.912606,-77.031923,59,08052019-14:33:07
00b675e2-0223-4e2e-bad7-83ff113ad336,38.902409,-77.031206,76,08052019-14:33:07
e6234f42-6359-44ec-9f98-c77869d52205,38.913227,-77.031358,95,08052019-14:33:07
6ea6dd28-392f-4cef-97e5-88840d7aacbd,38.938162,-76.993057,93,08052019-14:33:07
5bb9b339-353d-4a9e-ba05-26cd3c69d4fd,38.906849,-76.989752,94,08052019-14:33:07
aa8ca004-f193-41a6-90ab-298b18ef1536,38.903115,-77.036152,94,08052019-14:33:07
f827e719-2962-49e8-9265-a555438afa5f,38.902101,-77.016877,99,08052019-14:33:07
5266665d-b027-4b77-bb50-f29b5cff476e,38.915603,-77.053851,78,08052019-14:33:07
4b8cb499-c3b8-4873-a4e5-02eb494d4a74,38.866414,-76.989158,90,08052019-14:33:07
c50b8a98-58a1-4e03-bfdb-55bb2594b257,38.91054,-77.061176,79,08052019-14:33:07
839363af-de06-4d08-a104-adcff1a04543,38.912175,-77.06273,75,08052019-14:33:07
0cf12a2b-8cb9-4bcb-b365-6a5f01926d1a,38.898696,-77.035407,59,08052019-14:33:07
40b57ed2-c3a9-404e-a22b-0d2f35335f47,38.899993,-77.034945,96,08052019-14:33:07
2e28b29b-7ea1-4790-8574-7475f417d7e5,38.926912,-77.034447,95,08052019-14:33:07
2ddf044f-c825-4f66-9f5c-db49ce1e6bb4,38.9033,-77.02603,56,08052019-14:33:07
0c2709bb-8db3-4e12-8e8d-440a4926b8b1,38.900309,-77.026042,100,08052019-14:33:07
35f9926b-dcfd-48d3-83be-a8954c571519,38.900029,-77.025811,98,08052019-14:33:07
a2ce0598-16e9-474c-bb8a-4ce8119ef09f,38.901166,-77.054781,81,08052019-14:33:07
f51b5895-e110-4ffa-8182-382fbd205a29,38.90001,-77.023457,27,08052019-14:33:07
9a25c081-97fe-4457-8a9a-d33bc245ef44,38.902516,-77.03072,97,08052019-14:33:07
