e46171fc-ac79-4bab-85c8-edb617d46ded,38.895219,-77.025827,50,08072019-13:00:31
5a933e3b-9cd3-4e63-8804-4bcd68d53260,38.913143137506125,-77.03177212744674,50,08072019-13:00:31
f50d3e8e-9838-4e4a-bc16-2dc653642b15,38.893377,-77.048556,78,08072019-13:00:31
1fcfa668-99c5-4aab-8586-4d2e0d32f160,38.901249,-77.027175,99,08072019-13:00:31
28a10e01-5b7c-47bd-ba44-3bb80456494a,38.92479,-77.039401,53,08072019-13:00:31
99c3cf87-f69a-4545-81be-f47cc241ff8f,38.903796,-77.040587,77,08072019-13:00:31
802b53f3-ecc6-4db2-9eaf-84b43c89ef0d,38.911493,-77.044977,78,08072019-13:00:31
0aeb1078-9cb3-4042-8918-55558bd68253,38.89322618491845,-77.0279372391077,88,08072019-13:00:31
6651a6a4-958f-4084-adc9-fdb5af65600f,38.912563,-77.012318,100,08072019-13:00:31
e8abb1f0-cfb2-4ad0-b37e-93800abf1542,38.896091,-77.028286,77,08072019-13:00:31
f91ba02c-1ac0-4afa-a65b-728f80d50c92,38.900407,-77.009596,91,08072019-13:00:31
c7580990-927b-4723-9225-25bdbbcad63a,38.903831,-77.018845,87,08072019-13:00:31
ef6ab5de-8eda-4f1e-b897-27b27dd2309c,38.907575,-77.038556,71,08072019-13:00:31
c2e8069b-43cc-4f1c-9c9a-87cab7cd5abb,38.91263,-77.012361,95,08072019-13:00:31
d1cd8bec-2464-4c6d-898c-9b10b3c49259,38.905555,-77.044292,50,08072019-13:00:31
a45bd21c-8efc-48fd-bf58-a2c2acbbfdc4,38.903989,-77.042924,66,08072019-13:00:31
393677b6-9a5e-472c-8ef0-1e51cb271979,38.892916,-77.020166,74,08072019-13:00:31
393347aa-caab-45af-987a-99354f8eabd2,38.887644,-77.041623,78,08072019-13:00:31
9dc9accf-e854-42ea-9251-b2e1db6608c5,38.919863,-76.995831,67,08072019-13:00:31
24fe8ea2-8517-4688-abeb-099696c8f92b,38.896068,-77.043274,100,08072019-13:00:31
41f274b5-51fe-499d-8117-76459c795021,38.896413,-77.02714,94,08072019-13:00:31
4511543e-4d4e-4f6c-8da3-3740687eb4b1,38.905302,-77.060849,86,08072019-13:00:31
63f06e5b-875d-4480-8171-ea7b2c72dbf9,38.902717,-77.046896,86,08072019-13:00:31
7b909952-8b57-4e47-a219-43b5d63f628a,38.885797,-76.98842,68,08072019-13:00:31
024aa81b-7274-41c7-90cc-f6ece00f9101,38.903011,-77.0328,87,08072019-13:00:31
e5c6aec5-1fe2-47a8-aebe-09cd40293569,38.893875,-77.021954,91,08072019-13:00:31
1c0e9b26-7c3a-4d86-9a71-f23a283ef1f3,38.917715,-77.042529,56,08072019-13:00:31
15ada4c6-0b7f-4e28-861d-2c8adb333d4f,38.899705,-77.019848,95,08072019-13:00:31
85edd325-a064-4209-b095-beec1bb44910,38.909046,-77.041446,45,08072019-13:00:31
77172fee-4a22-4b0d-97af-dc6628ca297f,38.903621,-77.005606,98,08072019-13:00:31
13d310cd-6d66-4fa0-86d3-b05f8a91ab94,38.900458,-77.04645,66,08072019-13:00:31
f8c916b8-d613-47f6-9f05-991b7108a6d2,38.883215,-77.027846,58,08072019-13:00:31
9243dd3a-3524-4fab-98c5-0e0ac2a16f4f,38.892256,-77.033396,97,08072019-13:00:31
fdb6a523-9308-43dc-b8d8-395d0f5cab7f,38.910596,-77.019835,79,08072019-13:00:31
e86c67ae-4e0b-4ea5-8d03-099135b2939e,38.903489,-77.040158,85,08072019-13:00:31
fdd148b1-aaa3-42ec-bbe5-1ecad2aba926,38.94396,-77.024256,84,08072019-13:00:31
322b65e3-5e89-498e-a213-e22ebe9783f9,38.896356,-77.027978,94,08072019-13:00:31
9ba9b98d-7d1f-4c19-b69e-a3305b9974dc,38.896681,-77.02796,75,08072019-13:00:31
bdbf55c7-dd96-416c-bf04-d2d6daca41ec,38.905386,-77.066058,67,08072019-13:00:31
bb8b8426-39d9-45a3-aa95-4b2ae3b63ef0,38.909404,-77.074041,66,08072019-13:00:31
54e5d4c2-4e9f-4b8e-8f74-31f25620e48d,38.883068,-77.01655,75,08072019-13:00:31
d5555c75-6b6e-48e7-bf34-67749188b038,38.904881,-77.068419,95,08072019-13:00:31
0c95a883-d13b-44b1-8e58-e198eed6836e,38.892187,-77.031581,77,08072019-13:00:31
b07de8f5-f471-477c-8a07-a98d401c5563,38.898341,-77.032597,78,08072019-13:00:31
bb673cbf-d3a2-47fb-8699-355e630aeb60,38.899634,-77.009288,100,08072019-13:00:31
0e6526f6-94df-49e6-a40d-f5fd45386aa9,38.91192,-77.059696,88,08072019-13:00:31
a5d0679e-0a7c-4003-8488-559f885ef176,38.900316,-77.04497,60,08072019-13:00:31
006697e4-fa8e-4505-b93b-6736cae247cf,38.899701,-77.022362,77,08072019-13:00:31
300badda-217b-4fbd-bac1-d0c76684faca,38.883801,-77.006917,66,08072019-13:00:31
abd846e8-4c66-40c1-bf90-de7e5a5f8a3f,38.898333,-77.040741,100,08072019-13:00:31
8859a43f-2877-4447-9a6e-6e1700c0f24f,38.897928,-77.039194,97,08072019-13:00:31
a9ad4752-18a6-4863-8bc3-62730520d5db,38.902507,-77.031786,66,08072019-13:00:31
6348b2a8-2225-44d2-b55f-672ffaaf6132,38.898539,-77.026528,56,08072019-13:00:31
6e6b0e15-f0b1-41f5-9a14-593ac2686159,38.90443,-77.04668,86,08072019-13:00:31
71b3943e-a441-4f95-bb05-2437571da165,38.892114,-77.028443,96,08072019-13:00:31
6b85f411-70b2-4755-b3fd-0b45cb8a0c64,38.890884,-77.001592,71,08072019-13:00:31
f015ddc0-364b-4eda-a75b-ef03e7a72f8a,38.927196,-77.045502,65,08072019-13:00:31
cc37e5a2-2392-4e56-89a2-8d9ba31a5d0f,38.9034,-77.026052,80,08072019-13:00:31
228c65d1-1cd0-4ada-a3ca-ef26fb708f19,38.90384,-77.034984,88,08072019-13:00:31
7fa92737-ae39-4779-90bb-aa8d6cf37443,38.903764,-77.038674,74,08072019-13:00:31
20161937-62f9-47e8-9068-9fdf251fc087,38.899931,-77.036256,71,08072019-13:00:31
8484c2c5-18e2-4e95-a2bb-d9f05765bc02,38.898413,-77.022228,88,08072019-13:00:31
58024598-afb2-4790-a67b-d8c655e51a8f,38.893053,-77.021708,80,08072019-13:00:31
703513ab-89b9-4db9-91e0-c1ec1390250a,38.89221629131482,-77.02612289234719,81,08072019-13:00:31
ad1912ad-c8f0-49f2-b09e-dcf7944882c1,38.913455,-77.052402,69,08072019-13:00:31
a6cc5e79-b1e1-4ca8-9468-f327c2d2ab65,38.905361,-77.058158,89,08072019-13:00:31
0b6cd5f1-5cbe-42e8-b44d-a82d8d19b7ab,38.89214,-77.028244,87,08072019-13:00:31
a0da43ac-b3f2-43be-8574-7dd8f454bfad,38.89234,-77.050083,100,08072019-13:00:31
3a6ec341-1a30-4445-845b-0b16f8e5f53a,38.895829,-77.032475,81,08072019-13:00:31
227605a9-dc5e-4842-9c68-4149c41986f1,38.901382,-77.044516,79,08072019-13:00:31
