0a08b9d6-8de5-4425-af4e-9d712a05cfb4,38.89056185580425,-77.03187686786701,47,08072019-14:39:57
14219d65-f4fe-4aa1-b4fc-4c87c48deabf,38.909622,-77.0238,67,08072019-14:39:57
ab7474e8-60ba-44fa-8de4-c65f2f9270d6,38.892304,-77.031341,72,08072019-14:39:57
9879b0fd-9d82-401a-bcf7-75e2218af63a,38.90066,-77.053268,100,08072019-14:39:57
f0b9bc1e-8d9e-44fe-bb0f-c8b88b3c468e,38.905286,-77.061707,63,08072019-14:39:57
6a5ab4e0-7035-427b-8cef-00f69719e87a,38.902397,-77.030149,74,08072019-14:39:57
3edd7ede-4eb5-4962-882a-4b04a79d74e9,38.899713,-77.046783,92,08072019-14:39:57
870f282f-e76d-4e77-821d-1409f03b9f21,38.897898,-77.051659,74,08072019-14:39:57
9340c6e5-8105-4fa5-8c67-36badae4e27b,38.902634,-77.039219,97,08072019-14:39:57
4b11bfaf-35eb-4ce0-87d7-0b3d5514f00f,38.89192,-77.026787,85,08072019-14:39:57
31a854c7-c91f-4917-a5de-00eeda82f630,38.886237,-76.947031,93,08072019-14:39:57
71e3da66-537b-4f26-a781-07a24b483b20,38.893492,-77.041586,100,08072019-14:39:57
f264c235-9f07-481d-a596-a459d227861e,38.915594,-77.039406,94,08072019-14:39:57
ad1912ad-c8f0-49f2-b09e-dcf7944882c1,38.913315,-77.052343,69,08072019-14:39:57
c2f33c10-6bb3-45f1-b76f-0be21bce4a93,38.906073,-77.056982,76,08072019-14:39:57
eae33884-ce0a-4e34-bc33-1a0e0bd27fd2,38.902751,-77.030884,46,08072019-14:39:57
63f06e5b-875d-4480-8171-ea7b2c72dbf9,38.902721,-77.046732,86,08072019-14:39:57
53e9f4b4-9e27-412c-b8cc-1d7a0d243ca8,38.896293,-77.030135,100,08072019-14:39:57
d13b8895-4bb3-4902-b95a-854575139e89,38.941303,-77.067497,65,08072019-14:39:57
92ca5b51-8dca-4d99-915e-bb948e8b4c51,38.862478,-76.992675,70,08072019-14:39:57
46a8a8ed-3416-47e9-81dd-472f2209b115,38.904032,-77.005793,100,08072019-14:39:57
9581a8aa-7923-43b7-ba71-af52961da00b,38.902046,-77.048328,88,08072019-14:39:57
b40e49e2-d1e3-4f00-b533-9ac11f067782,38.905439,-77.041338,98,08072019-14:39:57
2d86a5fb-208c-4e74-9b7c-47441dfbf13c,38.898592,-77.044412,68,08072019-14:39:57
0220c49f-2667-480e-a67f-853889c745cd,38.895229,-77.010848,100,08072019-14:39:57
a0bdf277-886f-441a-93c4-b9a5f44491b6,38.911062,-77.004859,98,08072019-14:39:57
bec7ed8c-3566-4e37-8adc-04f2a3426ceb,38.89956,-77.048156,96,08072019-14:39:57
a3c44502-e8a3-409b-ad6f-2880611b8dab,38.91883,-77.03532,70,08072019-14:39:57
0273cbe6-0ee8-4450-9d69-f9cf6d24bc1f,38.906659,-77.039361,85,08072019-14:39:57
9793444c-0eec-41bf-ae58-8556f02e6961,38.909647,-77.020286,100,08072019-14:39:57
f28133e4-1b8e-4916-b833-fc939c20e4c1,38.904013,-77.031822,98,08072019-14:39:57
1e90a9e6-4528-49f1-b0bf-a5efae2baf48,38.917607,-77.040691,72,08072019-14:39:57
858dc326-3cdd-4540-a52a-78048ec17a32,38.892335,-77.024091,93,08072019-14:39:57
a367ac17-1425-409e-afc8-64f252007a3f,38.886476,-77.021973,77,08072019-14:39:57
4cdace8e-6fdd-4d80-a41c-058af32a74f3,38.905039,-77.047558,54,08072019-14:39:57
445fea28-8dfa-4f1f-b374-b0ad029db0ce,38.905343,-77.059311,95,08072019-14:39:57
98f4b8d8-de08-420a-b2a1-f42e4c92d54e,38.897429,-77.026194,92,08072019-14:39:57
f2e4d4d2-56ce-4e83-88c5-bbe79e50a862,38.904795,-77.040014,56,08072019-14:39:57
41c8b073-956d-4973-9036-a82b29523fb9,38.909188,-77.057242,62,08072019-14:39:57
8c163d08-21b9-4188-afc2-d36595cf2159,38.878676,-76.998799,66,08072019-14:39:57
f5429c26-9a42-476b-8586-fb4e1fa43219,38.916864,-77.041364,79,08072019-14:39:57
8c9ef7a8-3810-45eb-8ce8-fd58f34d2430,38.903285,-77.040101,42,08072019-14:39:57
adf51f20-c89a-4c07-826c-b738341a201c,38.895615,-77.010888,78,08072019-14:39:57
c884e595-9a35-49ad-964d-1c3404ca8651,38.903632,-77.036834,64,08072019-14:39:57
db522a92-890e-43fa-a186-3a401f162d2c,38.907766,-77.032013,46,08072019-14:39:57
fdda7351-8c5f-46c5-9330-56ed02cc6fbe,38.904046,-77.031999,100,08072019-14:39:57
99b2e467-cec3-4b65-b221-2dd2dc47bd06,38.89825,-77.052078,76,08072019-14:39:57
92c467d0-d113-4fa0-9572-059f3f5a8cba,38.912668,-77.012341,98,08072019-14:39:57
d23819b9-9394-4389-8d0f-9ab1d4fa4262,38.88507,-77.016269,67,08072019-14:39:57
8f4b3c51-9111-4516-9e3c-4ea3e671e1e3,38.915749,-77.042245,72,08072019-14:39:57
130756cf-8bf4-401b-b1a9-c604df5a818c,38.899767,-77.047579,84,08072019-14:39:57
d1cd8bec-2464-4c6d-898c-9b10b3c49259,38.90597,-77.044299,50,08072019-14:39:57
a3657df6-15d9-44a8-8afb-1010229e5825,38.901388,-77.030265,90,08072019-14:39:57
49d17817-d15e-4a04-a941-d79f4ecfe8bf,38.902038,-77.025237,71,08072019-14:39:57
d69f8c77-780b-4850-82c5-1906fc06440c,38.900334,-77.039646,77,08072019-14:39:57
16fca145-54bc-4cc4-8a4e-f77c47ae103f,38.893918,-77.022025,86,08072019-14:39:57
26db4272-e6e1-4de1-bc20-a1464b71b380,38.914984,-77.067447,60,08072019-14:39:57
a45bd21c-8efc-48fd-bf58-a2c2acbbfdc4,38.903548,-77.042351,66,08072019-14:39:57
da6f774d-dadd-4203-ab07-720c66f0130a,38.902858,-77.032924,100,08072019-14:39:57
06932842-79b2-4ca9-bdc2-1c5800351582,38.902368,-77.034538,87,08072019-14:39:57
52e29acc-6f3f-4129-807b-2960ff055aa6,38.879664,-76.987778,67,08072019-14:39:57
538e84e8-0522-4a36-baf8-316794d6f321,38.8869,-77.039098,74,08072019-14:39:57
e2a2ed45-cb45-4d32-8762-c4a6d3b741dc,38.908314,-77.036384,71,08072019-14:39:57
754004d0-3947-432e-bc29-b8e6a3558a74,38.906906,-77.069805,55,08072019-14:39:57
44a6afcb-7e5e-4362-b8b8-f287b843ba0b,38.905147,-77.034848,44,08072019-14:39:57
939e64c1-d452-4178-9459-3a2e30cd15df,38.897246,-77.055142,98,08072019-14:39:57
393677b6-9a5e-472c-8ef0-1e51cb271979,38.892897,-77.020206,74,08072019-14:39:57
69984b7e-06fd-4e50-bf97-34bd5faaf21e,38.909985,-77.031701,60,08072019-14:39:57
7fa92737-ae39-4779-90bb-aa8d6cf37443,38.904273,-77.038588,75,08072019-14:39:57
bef840e5-81a3-4d82-9421-aff54984dd20,38.896785,-77.039668,77,08072019-14:39:57
83ecd0ee-0ac6-4867-9296-589b53f6108e,38.924754,-77.043651,73,08072019-14:39:57
dd0c3ea6-095e-4d36-b248-eef72ef3652d,38.901067,-77.022796,62,08072019-14:39:57
1504bdd8-296b-476c-a7cf-d50cb3d370b1,38.898654,-77.015516,96,08072019-14:39:57
57f08cb1-f99b-4fe6-9453-607eab73d2cc,38.901761,-77.050232,95,08072019-14:39:57
c296927c-e109-4dfa-b615-50d48864eedf,38.906725,-77.062507,69,08072019-14:39:57
